rel_pkl,source_chunk_idx,target_side_x_m
CMU/106/106_33.pkl,88,-0.182372
CMU/106/106_33.pkl,89,-0.229589
CMU/106/106_33.pkl,90,-0.298074
CMU/106/106_33.pkl,91,-0.370525
CMU/106/106_33.pkl,92,-0.424298
CMU/106/106_33.pkl,93,-0.444724
CMU/106/106_33.pkl,94,-0.429682
CMU/106/106_33.pkl,110,0.430606
CMU/106/106_33.pkl,111,0.408566
CMU/106/106_33.pkl,112,0.370134
CMU/106/106_33.pkl,113,0.311677
CMU/106/106_33.pkl,120,0.259258
CMU/106/106_33.pkl,121,0.323597
CMU/106/106_33.pkl,122,0.400708
CMU/106/106_33.pkl,127,0.380847
CMU/106/106_33.pkl,128,0.310033
CMU/106/106_33.pkl,129,0.248472
CMU/106/106_33.pkl,130,0.214961
CMU/106/106_33.pkl,131,0.205673
CMU/106/106_33.pkl,132,0.208496
CMU/106/106_33.pkl,133,0.226531
CMU/106/106_33.pkl,139,0.471808
CMU/106/106_33.pkl,140,0.434873
CMU/106/106_33.pkl,141,0.379287
CMU/106/106_33.pkl,145,0.215658
CMU/106/106_33.pkl,146,0.223586
CMU/106/106_33.pkl,147,0.243474
CMU/106/106_33.pkl,148,0.280663
CMU/106/106_33.pkl,149,0.339894
CMU/106/106_33.pkl,150,0.407733
CMU/106/106_33.pkl,151,0.459653
CMU/106/106_33.pkl,152,0.479475
CMU/106/106_33.pkl,153,0.467231
CMU/106/106_33.pkl,154,0.430568
CMU/106/106_33.pkl,155,0.371852
CMU/106/106_33.pkl,158,0.214143
CMU/106/106_33.pkl,159,0.205746
CMU/106/106_33.pkl,160,0.21223
CMU/106/106_33.pkl,161,0.234967
CMU/106/106_33.pkl,162,0.274735
CMU/106/106_33.pkl,163,0.335946
CMU/106/106_33.pkl,164,0.407547
CMU/106/106_33.pkl,165,0.466815
CMU/106/106_33.pkl,166,0.489999
CMU/106/106_33.pkl,167,0.478686
CMU/106/106_33.pkl,168,0.441579
CMU/106/106_33.pkl,169,0.383213
CMU/106/106_33.pkl,170,0.311775
CMU/106/106_33.pkl,171,0.247805
CMU/106/106_33.pkl,172,0.211471
CMU/106/106_33.pkl,173,0.199484
CMU/106/106_33.pkl,174,0.20317
CMU/106/106_33.pkl,175,0.218531
CMU/106/106_33.pkl,176,0.251757
CMU/106/106_33.pkl,177,0.305594
CMU/106/106_33.pkl,178,0.372598
CMU/106/106_33.pkl,179,0.433818
CMU/106/106_33.pkl,180,0.466127
CMU/106/106_33.pkl,181,0.464282
CMU/106/106_33.pkl,182,0.433996
CMU/106/106_33.pkl,184,0.311194
CMU/113/113_18.pkl,220,0.373229
CMU/113/113_18.pkl,221,0.386935
CMU/113/113_18.pkl,226,0.350758
CMU/113/113_18.pkl,227,0.327467
CMU/113/113_18.pkl,228,0.299518
CMU/113/113_18.pkl,229,0.267196
CMU/113/113_18.pkl,243,0.137547
CMU/113/113_18.pkl,244,0.152902
CMU/113/113_18.pkl,245,0.174154
CMU/113/113_18.pkl,264,0.224546
CMU/113/113_18.pkl,265,0.199982
CMU/113/113_18.pkl,266,0.179268
CMU/113/113_18.pkl,267,0.163271
CMU/113/113_18.pkl,288,0.431908
CMU/113/113_18.pkl,289,0.426569
CMU/113/113_18.pkl,290,0.4143
CMU/113/113_18.pkl,291,0.396441
CMU/113/113_18.pkl,292,0.373533
CMU/113/113_18.pkl,293,0.342752
CMU/113/113_18.pkl,294,0.308529
CMU/113/113_18.pkl,295,0.272
CMU/113/113_18.pkl,315,0.35808
CMU/113/113_18.pkl,331,0.218329
CMU/113/113_18.pkl,332,0.191498
CMU/113/113_18.pkl,351,0.375416
CMU/113/113_18.pkl,364,0.273572
CMU/113/113_18.pkl,365,0.236603
CMU/113/113_18.pkl,366,0.203784
CMU/113/113_18.pkl,379,0.140674
CMU/113/113_18.pkl,380,0.157784
CMU/113/113_18.pkl,381,0.178821
CMU/35/35_27.pkl,177,-0.243885
CMU/35/35_27.pkl,178,-0.261857
CMU/35/35_27.pkl,179,-0.276316
CMU/35/35_27.pkl,180,-0.283953
CMU/35/35_27.pkl,181,-0.287951
CMU/35/35_27.pkl,182,-0.288211
CMU/35/35_27.pkl,194,-0.164699
CMU/35/35_27.pkl,195,-0.1734
CMU/35/35_27.pkl,196,-0.18613
CMU/35/35_27.pkl,197,-0.200518
CMU/35/35_27.pkl,198,-0.220861
CMU/35/35_27.pkl,199,-0.241567
CMU/35/35_27.pkl,200,-0.26228
CMU/35/35_27.pkl,201,-0.2803
CMU/35/35_27.pkl,202,-0.296452
CMU/35/35_27.pkl,203,-0.303207
CMU/35/35_27.pkl,204,-0.306548
CMU/35/35_27.pkl,205,-0.302781
CMU/35/35_27.pkl,206,-0.296738
CMU/35/35_27.pkl,207,-0.287181
CMU/35/35_27.pkl,208,-0.274574
CMU/35/35_27.pkl,209,-0.259649
CMU/35/35_27.pkl,210,-0.241705
CMU/35/35_27.pkl,211,-0.221585
CMU/35/35_27.pkl,212,-0.202829
CMU/35/35_27.pkl,213,-0.185065
CMU/35/35_27.pkl,214,-0.169991
CMU/35/35_27.pkl,215,-0.163524
CMU/35/35_27.pkl,216,-0.159352
CMU/35/35_27.pkl,217,-0.160296
CMU/35/35_27.pkl,218,-0.168491
CMU/35/35_27.pkl,223,-0.238618
CMU/35/35_27.pkl,315,0.263191
CMU/35/35_27.pkl,316,0.265913
CMU/35/35_27.pkl,317,0.263207
CMU/35/35_27.pkl,318,0.256877
CMU/35/35_27.pkl,319,0.248545
CMU/35/35_27.pkl,320,0.237142
CMU/35/35_27.pkl,321,0.219633
CMU/35/35_27.pkl,322,0.197193
CMU/35/35_27.pkl,323,0.173372
CMU/35/35_27.pkl,324,0.15219
CMU/35/35_27.pkl,443,0.294631
CMU/35/35_27.pkl,444,0.272557
CMU/35/35_27.pkl,445,0.245894
CMU/35/35_27.pkl,446,0.215953
CMU/35/35_27.pkl,447,0.18409
CMU/35/35_27.pkl,449,0.127237
CMU/35/35_27.pkl,450,0.103228
CMU/35/35_27.pkl,451,0.082616
CMU/35/35_27.pkl,452,0.063025
CMU/35/35_27.pkl,453,0.043004
CMU/35/35_27.pkl,457,-0.051927
CMU/35/35_27.pkl,458,-0.081864
CMU/35/35_27.pkl,459,-0.110632
CMU/35/35_27.pkl,460,-0.138662
CMU/35/35_27.pkl,461,-0.164202
CMU/35/35_27.pkl,462,-0.183197
CMU/35/35_27.pkl,463,-0.19661
CMU/35/35_27.pkl,519,-0.228042
CMU/35/35_27.pkl,525,-0.153666
CMU/35/35_27.pkl,526,-0.157233
CMU/35/35_27.pkl,527,-0.163525
CMU/35/35_27.pkl,528,-0.175724
CMU/35/35_27.pkl,529,-0.192149
CMU/35/35_27.pkl,530,-0.209375
CMU/35/35_27.pkl,531,-0.226569
CMU/35/35_27.pkl,532,-0.249223
CMU/35/35_27.pkl,533,-0.272553
CMU/35/35_27.pkl,534,-0.297576
CMU/35/35_27.pkl,535,-0.314169
CMU/35/35_27.pkl,536,-0.327105
CMU/35/35_27.pkl,547,-0.255001
CMU/35/35_27.pkl,548,-0.253598
CMU/35/35_27.pkl,549,-0.252735
CMU/35/35_27.pkl,550,-0.258514
CMU/35/35_27.pkl,551,-0.276544
CMU/35/35_27.pkl,559,-0.387307
CMU/35/35_27.pkl,560,-0.383376
CMU/35/35_27.pkl,561,-0.374155
CMU/35/35_27.pkl,563,-0.340276
CMU/35/35_27.pkl,564,-0.320508
CMU/35/35_27.pkl,565,-0.293793
CMU/35/35_27.pkl,566,-0.2702
CMU/35/35_27.pkl,567,-0.242368
CMU/35/35_27.pkl,568,-0.219223
CMU/35/35_27.pkl,569,-0.199182
CMU/35/35_27.pkl,570,-0.185669
CMU/35/35_27.pkl,571,-0.177851
CMU/35/35_27.pkl,572,-0.1715
CMU/35/35_27.pkl,681,0.287338
CMU/35/35_27.pkl,682,0.293407
CMU/35/35_27.pkl,683,0.29393
CMU/35/35_27.pkl,684,0.289313
CMU/35/35_27.pkl,685,0.280186
CMU/35/35_27.pkl,686,0.26767
CMU/35/35_27.pkl,687,0.253597
CMU/35/35_27.pkl,688,0.237114
CMU/35/35_27.pkl,689,0.215743
CMU/35/35_27.pkl,690,0.193342
CMU/35/35_27.pkl,691,0.171923
CMU/35/35_27.pkl,692,0.156122
CMU/35/35_27.pkl,693,0.148246
CMU/35/35_27.pkl,694,0.145931
CMU/35/35_27.pkl,701,0.249436
CMU/35/35_27.pkl,702,0.27021
CMU/35/35_27.pkl,703,0.283311
CMU/35/35_27.pkl,704,0.290017
CMU/35/35_27.pkl,705,0.292314
CMU/35/35_27.pkl,892,0.292484
CMU/35/35_27.pkl,893,0.287071
CMU/35/35_27.pkl,894,0.277032
CMU/35/35_27.pkl,895,0.262883
CMU/35/35_27.pkl,896,0.24641
CMU/35/35_27.pkl,897,0.225959
CMU/35/35_27.pkl,898,0.201271
CMU/35/35_27.pkl,899,0.176215
CMU/35/35_27.pkl,900,0.155167
CMU/35/35_27.pkl,901,0.141889
CMU/35/35_27.pkl,902,0.134036
CMU/35/35_27.pkl,968,0.339491
CMU/35/35_27.pkl,969,0.33911
CMU/35/35_27.pkl,970,0.335051
CMU/35/35_27.pkl,1134,-0.206936
CMU/35/35_27.pkl,1135,-0.214978
CMU/35/35_27.pkl,1136,-0.217901
CMU/35/35_27.pkl,1137,-0.215081
CMU/35/35_27.pkl,1140,-0.186072
CMU/35/35_27.pkl,1141,-0.172538
CMU/35/35_27.pkl,1142,-0.156137
CMU/35/35_27.pkl,1143,-0.138197
CMU/35/35_27.pkl,1144,-0.121053
CMU/35/35_27.pkl,1145,-0.108713
CMU/35/35_27.pkl,1146,-0.098557
CMU/35/35_27.pkl,1147,-0.095166
CMU/35/35_27.pkl,1148,-0.092961
CMU/35/35_27.pkl,1149,-0.094
CMU/35/35_27.pkl,1150,-0.104204
CMU/35/35_27.pkl,1151,-0.11135
CMU/35/35_27.pkl,1152,-0.121255
CMU/35/35_27.pkl,1153,-0.132804
CMU/35/35_27.pkl,1154,-0.148427
CMU/35/35_27.pkl,1155,-0.168106
CMU/35/35_27.pkl,1156,-0.185944
CMU/35/35_27.pkl,1157,-0.200812
CMU/35/35_27.pkl,1165,-0.187933
CMU/35/35_27.pkl,1166,-0.174564
CMU/35/35_27.pkl,1167,-0.158724
CMU/35/35_27.pkl,1168,-0.139469
CMU/35/35_27.pkl,1169,-0.118656
CMU/35/35_27.pkl,1170,-0.107297
CMU/35/35_27.pkl,1171,-0.098633
CMU/35/35_27.pkl,1172,-0.092739
CMU/35/35_27.pkl,1173,-0.094778
CMU/35/35_27.pkl,1174,-0.100366
CMU/35/35_27.pkl,1175,-0.111633
CMU/35/35_27.pkl,1177,-0.136756
CMU/35/35_27.pkl,1178,-0.14967
CMU/35/35_27.pkl,1179,-0.167307
CMU/35/35_27.pkl,1180,-0.189978
CMU/35/35_27.pkl,1181,-0.208825
CMU/35/35_27.pkl,1182,-0.227876
CMU/35/35_27.pkl,1183,-0.239245
CMU/35/35_27.pkl,1189,-0.213598
CMU/35/35_27.pkl,1190,-0.201805
CMU/35/35_27.pkl,1229,-0.170123
CMU/35/35_27.pkl,1230,-0.181256
CMU/35/35_27.pkl,1231,-0.19508
CMU/35/35_27.pkl,1232,-0.210669
CMU/35/35_27.pkl,1233,-0.225586
CMU/35/35_27.pkl,1234,-0.237457
CMU/35/35_27.pkl,1235,-0.243804
CMU/35/35_27.pkl,1236,-0.245226
CMU/35/35_27.pkl,1237,-0.242374
CMU/35/35_27.pkl,1238,-0.236348
CMU/35/35_27.pkl,1239,-0.227109
CMU/35/35_27.pkl,1240,-0.215102
CMU/35/35_27.pkl,1241,-0.200212
CMU/35/35_27.pkl,1242,-0.183019
CMU/35/35_27.pkl,1243,-0.164411
CMU/35/35_27.pkl,1244,-0.144826
CMU/35/35_27.pkl,1245,-0.127816
CMU/35/35_27.pkl,1246,-0.116208
CMU/35/35_27.pkl,1247,-0.110714
CMU/35/35_27.pkl,1248,-0.109536
CMU/35/35_27.pkl,1249,-0.112768
CMU/35/35_27.pkl,1250,-0.120881
CMU/35/35_27.pkl,1251,-0.132615
CMU/35/35_27.pkl,1252,-0.147893
CMU/35/35_27.pkl,1253,-0.165996
CMU/35/35_27.pkl,1254,-0.186082
CMU/35/35_27.pkl,1264,-0.277813
CMU/35/35_27.pkl,1265,-0.264586
CMU/35/35_27.pkl,1350,-0.093187
CMU/35/35_27.pkl,1351,-0.11543
CMU/35/35_27.pkl,1352,-0.138249
CMU/35/35_27.pkl,1353,-0.160675
CMU/35/35_27.pkl,1354,-0.179327
CMU/35/35_27.pkl,1355,-0.192611
CMU/35/35_27.pkl,1356,-0.200733
CMU/35/35_27.pkl,1357,-0.202175
CMU/35/35_27.pkl,1358,-0.19952
CMU/35/35_27.pkl,1363,-0.145829
CMU/35/35_27.pkl,1364,-0.126975
CMU/35/35_27.pkl,1365,-0.108976
CMU/35/35_27.pkl,1366,-0.094969
CMU/35/35_27.pkl,1367,-0.087348
CMU/35/35_27.pkl,1368,-0.086586
CMU/35/35_27.pkl,1369,-0.092341
CMU/35/35_27.pkl,1370,-0.103271
CMU/35/35_27.pkl,1371,-0.118235
CMU/35/35_27.pkl,1372,-0.13725
CMU/35/35_27.pkl,1373,-0.155928
CMU/35/35_27.pkl,1374,-0.175632
CMU/35/35_27.pkl,1375,-0.193897
CMU/35/35_27.pkl,1376,-0.207563
CMU/35/35_27.pkl,1377,-0.216658
CMU/35/35_27.pkl,1378,-0.221188
CMU/35/35_27.pkl,1379,-0.22066
CMU/35/35_27.pkl,1380,-0.215686
CMU/35/35_27.pkl,1381,-0.208443
CMU/35/35_27.pkl,1382,-0.197837
CMU/35/35_27.pkl,1383,-0.184545
CMU/35/35_27.pkl,1384,-0.165999
CMU/35/35_27.pkl,1385,-0.144265
CMU/35/35_27.pkl,1386,-0.120822
CMU/35/35_27.pkl,1434,-0.148586
CMU/35/35_27.pkl,1435,-0.143998
CMU/35/35_27.pkl,1436,-0.145156
CMU/35/35_27.pkl,1437,-0.145843
CMU/35/35_27.pkl,1440,-0.181488
CMU/35/35_27.pkl,1441,-0.197538
CMU/35/35_27.pkl,1442,-0.216914
CMU/35/35_27.pkl,1443,-0.238072
CMU/35/35_27.pkl,1444,-0.259988
CMU/35/35_27.pkl,1445,-0.283216
CMU/35/35_27.pkl,1446,-0.295736
CMU/35/35_27.pkl,1447,-0.304351
CMU/35/35_27.pkl,1483,0.283154
CMU/35/35_27.pkl,1484,0.275048
CMU/35/35_27.pkl,1485,0.264587
CMU/35/35_27.pkl,1486,0.247883
CMU/35/35_27.pkl,1487,0.227697
CMU/35/35_27.pkl,1488,0.208168
CMU/35/35_27.pkl,1489,0.193011
CMU/35/35_27.pkl,1490,0.185213
CMU/35/35_27.pkl,1491,0.184503
CMU/35/35_27.pkl,1492,0.187221
CMU/35/35_27.pkl,1493,0.192515
CMU/35/35_27.pkl,1494,0.201424
CMU/35/35_27.pkl,1495,0.213288
CMU/35/35_27.pkl,1496,0.229017
CMU/35/35_27.pkl,1497,0.246725
CMU/35/35_27.pkl,1498,0.264872
CMU/35/35_27.pkl,1499,0.280929
CMU/35/35_27.pkl,1500,0.291972
CMU/35/35_27.pkl,1501,0.296652
CMU/35/35_27.pkl,1502,0.2955
CMU/35/35_27.pkl,1503,0.28981
CMU/35/35_27.pkl,1504,0.281047
CMU/35/35_27.pkl,1505,0.269301
CMU/35/35_27.pkl,1506,0.25485
CMU/35/35_27.pkl,1507,0.237097
CMU/35/35_27.pkl,1508,0.216047
CMU/35/35_27.pkl,1509,0.191074
CMU/35/35_27.pkl,1510,0.167074
CMU/35/35_27.pkl,1511,0.147458
CMU/35/35_27.pkl,1512,0.134398
CMU/35/35_27.pkl,1513,0.128233
CMU/35/35_27.pkl,1598,0.204288
CMU/35/35_27.pkl,1599,0.219461
CMU/35/35_27.pkl,1600,0.228106
CMU/35/35_27.pkl,1601,0.230556
CMU/35/35_27.pkl,1602,0.227956
CMU/35/35_27.pkl,1603,0.220329
CMU/35/35_27.pkl,1604,0.208717
CMU/35/35_27.pkl,1605,0.194258
CMU/35/35_27.pkl,1606,0.175714
CMU/35/35_27.pkl,1607,0.154267
CMU/35/35_27.pkl,1608,0.129802
CMU/35/35_27.pkl,1609,0.103229
CMU/35/35_27.pkl,1610,0.080495
CMU/35/35_27.pkl,1611,0.064465
CMU/35/35_27.pkl,1612,0.055303
CMU/35/35_27.pkl,1613,0.053055
CMU/35/35_27.pkl,1614,0.056498
CMU/35/35_27.pkl,1615,0.064915
CMU/35/35_27.pkl,1616,0.078191
CMU/35/35_27.pkl,1617,0.094658
CMU/35/35_27.pkl,1618,0.114024
CMU/35/35_27.pkl,1619,0.13498
CMU/35/35_27.pkl,1694,-0.206051
CMU/35/35_27.pkl,1695,-0.197495
CMU/35/35_27.pkl,1696,-0.185692
CMU/35/35_27.pkl,1697,-0.174181
CMU/35/35_27.pkl,1698,-0.165399
CMU/35/35_27.pkl,1699,-0.160208
CMU/35/35_27.pkl,1700,-0.159471
CMU/35/35_27.pkl,1701,-0.163107
CMU/35/35_27.pkl,1702,-0.169223
CMU/35/35_27.pkl,1703,-0.178186
CMU/35/35_27.pkl,1704,-0.19107
CMU/35/35_27.pkl,1705,-0.206907
CMU/35/35_27.pkl,1706,-0.224958
CMU/35/35_27.pkl,1707,-0.243226
CMU/35/35_27.pkl,1708,-0.260364
CMU/35/35_27.pkl,1709,-0.273497
CMU/35/35_27.pkl,1710,-0.281579
CMU/35/35_27.pkl,1711,-0.285521
CMU/35/35_27.pkl,1712,-0.285776
CMU/35/35_27.pkl,1713,-0.281981
CMU/35/35_27.pkl,1714,-0.275785
CMU/35/35_27.pkl,1715,-0.266314
CMU/35/35_27.pkl,1716,-0.254274
CMU/35/35_27.pkl,1717,-0.239024
CMU/35/35_27.pkl,1718,-0.220888
CMU/35/35_27.pkl,1719,-0.201662
CMU/35/35_27.pkl,1720,-0.183536
CMU/35/35_27.pkl,1721,-0.17009
CMU/35/35_27.pkl,1821,-0.09968
CMU/35/35_27.pkl,1822,-0.110853
CMU/35/35_27.pkl,1823,-0.12277
CMU/35/35_27.pkl,1824,-0.137352
CMU/35/35_27.pkl,1825,-0.15355
CMU/35/35_27.pkl,1826,-0.168322
CMU/35/35_27.pkl,1827,-0.180837
CMU/35/35_27.pkl,1828,-0.187914
CMU/35/35_27.pkl,1829,-0.190215
CMU/35/35_27.pkl,1830,-0.187082
CMU/35/35_27.pkl,1831,-0.180824
CMU/35/35_27.pkl,1832,-0.172706
CMU/35/35_27.pkl,1834,-0.151255
CMU/35/35_27.pkl,1835,-0.137604
CMU/35/35_27.pkl,1836,-0.121387
CMU/35/35_27.pkl,1837,-0.103031
CMU/35/35_27.pkl,1838,-0.087217
CMU/35/35_27.pkl,1839,-0.074519
CMU/35/35_27.pkl,1840,-0.067558
CMU/35/35_27.pkl,1841,-0.065453
CMU/35/35_27.pkl,1842,-0.068926
CMU/35/35_27.pkl,1843,-0.075272
CMU/35/35_27.pkl,1844,-0.083867
CMU/35/35_27.pkl,1845,-0.094478
CMU/35/35_27.pkl,1846,-0.105843
CMU/35/35_27.pkl,1847,-0.11975
CMU/35/35_27.pkl,1848,-0.136285
CMU/35/35_27.pkl,1916,0.278787
CMU/35/35_27.pkl,1917,0.264603
CMU/35/35_27.pkl,1918,0.246555
CMU/35/35_27.pkl,1919,0.225182
CMU/35/35_27.pkl,1920,0.202061
CMU/35/35_27.pkl,1921,0.182345
CMU/35/35_27.pkl,1922,0.168522
CMU/35/35_27.pkl,1923,0.162851
CMU/35/35_27.pkl,1928,0.19309
CMU/35/35_27.pkl,1929,0.208686
CMU/35/35_27.pkl,1930,0.227996
CMU/35/35_27.pkl,1931,0.25076
CMU/35/35_27.pkl,1932,0.274693
CMU/35/35_27.pkl,1933,0.296839
CMU/35/35_27.pkl,1934,0.313031
CMU/35/35_27.pkl,1935,0.322342
CMU/35/35_27.pkl,1936,0.324285
CMU/35/35_27.pkl,1941,0.277519
CMU/35/35_27.pkl,1942,0.255789
CMU/35/35_27.pkl,1943,0.231359
CMU/35/35_27.pkl,1944,0.20436
CMU/35/35_27.pkl,1945,0.176472
Eyes_Japan_Dataset/hamada/jump-01-normal-hamada.pkl,75,-0.194357
Eyes_Japan_Dataset/hamada/jump-01-normal-hamada.pkl,76,-0.190233
Eyes_Japan_Dataset/hamada/jump-01-normal-hamada.pkl,77,-0.182984
Eyes_Japan_Dataset/hamada/jump-01-normal-hamada.pkl,78,-0.172653
Eyes_Japan_Dataset/hamada/jump-01-normal-hamada.pkl,599,0.290418
Eyes_Japan_Dataset/hamada/jump-01-normal-hamada.pkl,600,0.283024
Eyes_Japan_Dataset/hamada/jump-01-normal-hamada.pkl,601,0.271189
Eyes_Japan_Dataset/hamada/jump-06-rope normal run fast-hamada.pkl,658,0.12846
Eyes_Japan_Dataset/hamada/jump-06-rope normal run fast-hamada.pkl,659,0.127558
Eyes_Japan_Dataset/hamada/jump-06-rope normal run fast-hamada.pkl,660,0.12939
Eyes_Japan_Dataset/hamada/jump-06-rope normal run fast-hamada.pkl,661,0.13169
Eyes_Japan_Dataset/hamada/jump-06-rope normal run fast-hamada.pkl,662,0.133183
Eyes_Japan_Dataset/hamada/jump-06-rope normal run fast-hamada.pkl,663,0.133526
Eyes_Japan_Dataset/hamada/jump-06-rope normal run fast-hamada.pkl,664,0.134658
KIT/1721/RecoveryStepping_50_90_04.pkl,49,-0.26304
KIT/291/push_recovery_stand_right02.pkl,27,-0.027892
KIT/291/push_recovery_stand_right02.pkl,28,-0.051965
KIT/291/push_recovery_stand_right02.pkl,29,-0.077516
KIT/291/push_recovery_stand_right02.pkl,30,-0.101832
KIT/291/push_recovery_stand_right02.pkl,31,-0.122111
KIT/421/push_recovery_stand_left02.pkl,80,-0.498772
KIT/421/push_recovery_stand_left02.pkl,81,-0.501977
KIT/421/push_recovery_stand_right01.pkl,72,-0.196303
KIT/421/push_recovery_stand_right01.pkl,73,-0.223032
KIT/421/push_recovery_stand_right01.pkl,74,-0.241174
KIT/421/push_recovery_stand_right01.pkl,75,-0.248574
KIT/421/push_recovery_stand_right01.pkl,76,-0.2445
KIT/421/push_recovery_stand_right01.pkl,77,-0.229704
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,800,0.076205
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,801,0.091941
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,802,0.107853
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,803,0.126377
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,804,0.148218
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,831,0.183244
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,832,0.193194
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,833,0.205213
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,834,0.220531
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,835,0.240342
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,836,0.266319
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,837,0.296475
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,838,0.328349
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,839,0.358794
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,840,0.386327
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,841,0.407503
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,842,0.421697
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,843,0.428478
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,861,0.217594
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,862,0.221579
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,863,0.22818
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,864,0.238636
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,865,0.253705
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,866,0.27376
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,867,0.295842
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,881,0.23986
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,882,0.221884
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,883,0.207953
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,884,0.197606
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,885,0.192121
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,886,0.189257
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,887,0.190206
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,888,0.196136
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,889,0.205258
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,890,0.215425
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,891,0.225953
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,892,0.238053
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,893,0.254711
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,900,0.415222
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,901,0.420954
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,903,0.416486
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,904,0.4046
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,905,0.387432
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,906,0.366289
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,907,0.342094
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,908,0.316057
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,909,0.289185
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,910,0.266049
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,911,0.247424
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,912,0.234676
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,913,0.225355
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,914,0.219683
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,915,0.217657
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,916,0.221181
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,917,0.22685
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,918,0.233664
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,919,0.241767
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,920,0.252523
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,921,0.269584
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,928,0.384064
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,929,0.381727
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,930,0.373405
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,931,0.360311
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,932,0.341176
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,939,0.110908
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,940,0.085952
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,941,0.064373
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,946,-0.014143
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,947,-0.024042
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,948,-0.031906
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,949,-0.037964
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,950,-0.04249
MPI_HDM05/bk/HDM_bk_01-01_01_120.pkl,951,-0.045205
